Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
31682,646.72099999999989,210.04568162672851,192.2484159476613,1.092574316367384,0.40284197357438384,32026,200.84515243415615,0.77318430300663799,0.98925872728408171,0.95189386310752866,0.95619748465515897,6.6298113006353293E-3,3.418781285782501E-3,0.91431362966085317,0.99895558887208813,SEKER
31703,656.30500000000006,215.70890673989501,187.27244969027828,1.1518453840735599,0.49626328085462607,32093,200.91170520091373,0.77711050102951273,0.987847817281027,0.92490856014366185,0.93140199093946563,6.804053456767341E-3,3.1586108837336974E-3,0.86750966872600033,0.99923700756122669,SEKER
31748,641.82600000000002,219.77651829981207,184.1151053119207,1.1936908594624824,0.54607262755752384,32020,201.0542440891312,0.77558997410465624,0.99150530918176139,0.96848215601624055,0.91481221763127329,6.9225311295140505E-3,2.9906976165729755E-3,0.83688139352744817,0.99897766990793957,SEKER
31768,650.95400000000006,220.95949485998423,183.29206807659332,1.2055049472607324,0.55846525916979695,32173,201.11756227924664,0.77767441860465114,0.98741180492959935,0.94210462980020504,0.91020104117584599,6.9554109437164518E-3,2.9447733145820149E-3,0.82846593535759405,0.99871978371057002,SEKER
31811,642.09199999999998,223.98468285222035,180.91712284293047,1.2380513205855064,0.58956496871235919,32052,201.25362893018911,0.77387729285262497,0.99248096842630729,0.96960013606673756,0.89851514115798425,7.0411078825632755E-3,2.8308858721706829E-3,0.80732945889015262,0.99951530272653588,SEKER
31821,649.68100000000004,213.73564520069314,189.96920191597806,1.1251068228166101,0.45828656100472742,32168,201.28525915480648,0.77235436893203879,0.98921288236757021,0.94737813165579832,0.94174866792014955,6.7168110744694745E-3,3.258989445688676E-3,0.88689055352937629,0.9978466128675012,SEKER
31823,662.53200000000004,222.87268894663688,181.89469625782465,1.2252841535892196,0.57785815031704835,32274,201.29158460329901,0.77484782079376679,0.98602590320381733,0.91103961961802893,0.90316846606312939,7.0035096925694269E-3,2.8745545876410279E-3,0.81571327809082617,0.99948055351700571,SEKER
31837,656.40399999999988,224.91255418412965,180.43942186423214,1.2464712636541275,0.59696835359332268,32238,201.33585717833117,0.78524565903709553,0.98756126310565173,0.92853774753014684,0.89517393952808477,7.0645021259581504E-3,2.7982792022322846E-3,0.80133638201023139,0.99884277269631982,SEKER
31915,640.71799999999996,216.32036153815574,188.06530694212941,1.1502406533955827,0.49413834137946078,32184,201.5823406705625,0.77765594541910332,0.99164180959482973,0.97694668319844824,0.93186947006376164,6.7780154014775414E-3,3.1528452028966687E-3,0.8683807092369159,0.99884679438878954,SEKER
31972,639.97399999999993,213.68748053289485,190.64494729334092,1.1208662152692614,0.45170543855265238,32246,201.7622727971526,0.77227053140096613,0.99150282205544871,0.98096837706725026,0.94419323160157487,6.6835819008161787E-3,3.2766689712814046E-3,0.89150085860222505,0.999253193290773,SEKER
31992,640.33799999999997,212.8873637073701,191.48725365959245,1.1117573605490247,0.43696843167438071,32258,201.82536885923764,0.77421228401335851,0.99175398350796706,0.98046637624306698,0.94803827406431684,6.6543937142838861E-3,3.3158260517468859E-3,0.89877656909084869,0.99922146617575025,SEKER
31994,654.53499999999997,212.17139608383619,192.4225317877729,1.1026328055897567,0.42130237662827663,32391,201.83167738057568,0.78974131121642965,0.98774350899941343,0.93845327739099171,0.95126714112219479,6.6315995525359816E-3,3.3497163908302679E-3,0.90490917377879387,0.99778254108762021,SEKER
32015,653.67600000000004,212.9299892784469,191.81013458378808,1.1101081271877897,0.43420694028297246,32375,201.8979049537073,0.76188096427976493,0.98888030888030887,0.94153894886778777,0.94818914723039305,6.6509445347008242E-3,3.3162175205669305E-3,0.89906265892550019,0.99805676452426162,SEKER
32026,654.23699999999997,230.97906741915182,176.93180830415815,1.3054694327324268,0.64283106508375232,32349,201.93258691872475,0.77944898753894076,0.99001514729976192,0.94024787336207516,0.87424626471576683,7.212235915167421E-3,2.5988716324710694E-3,0.76430653136947047,0.99777881394059142,SEKER
32038,645.08500000000004,224.48232110792435,181.94086680683577,1.2338202243823224,0.58575129980934282,32308,201.97041499740783,0.77051467051467049,0.99164293673393589,0.96747861480125763,0.89971635182935639,7.0067520166029202E-3,2.8321676925391263E-3,0.80948951374912637,0.99876453348908412,SEKER
32044,652.65099999999995,216.14714684546735,188.97054032596685,1.1438139853578335,0.48544352010113206,32395,201.98932638011732,0.77806915306915303,0.98916499459793183,0.94535422940668024,0.93449915637576264,6.7453235190821168E-3,3.1732055227639408E-3,0.87328867326701187,0.99887979773739588,SEKER
32057,642.08199999999988,215.91828527398093,189.30338691136919,1.1405938836956608,0.48097146967909971,32301,202.03029496977703,0.77980490890072729,0.99244605430172439,0.9771286582334483,0.93567941554101686,6.7354488964650756E-3,3.1845979370415671E-3,0.87549596866717883,0.99858534706199231,SEKER
32066,669.31299999999999,236.43665504802141,173.23089931478256,1.36486421292766,0.68058017200196452,32481,202.05865297353074,0.780878628482369,0.98722329977525325,0.8994895693843451,0.85459952447936494,7.3734377548812262E-3,2.4260534698442946E-3,0.73034034724035679,0.99681540320552353,SEKER
32109,663.58199999999999,224.47235228915238,182.36449619998717,1.2308994182891186,0.58308094379293685,32567,202.19408631782815,0.76762533170766689,0.98593668437375259,0.9163205998319498,0.90075273972882575,6.9909480920973058E-3,2.8388222941241104E-3,0.81135549812898566,0.99869701067264649,SEKER
32114,648.56600000000003,222.65750737399864,183.82903610067322,1.2112205563220229,0.56423612693139047,32393,202.20982849412889,0.76067080392249753,0.99138702806161827,0.95939159971371435,0.9081653292492684,6.9333470565485032E-3,2.9092589187908061E-3,0.82476426525043223,0.9989714321911527,SEKER
32167,654.89300000000003,217.96051701714924,188.20471594468171,1.158103376544579,0.50438175309866662,32521,202.37662027886515,0.76059301995649298,0.98911472586943816,0.94249645705922847,0.92850128568442536,6.7759044056688294E-3,3.1065408644223831E-3,0.86211463751763107,0.99841787267767435,SEKER
32213,658.21600000000001,221.4811143381682,185.29543236992521,1.195286421826101,0.54778436656073282,32585,202.52127161005529,0.76290735126942022,0.98858370415835506,0.93433833235756347,0.91439521701537008,6.875519645427877E-3,2.9649752527065661E-3,0.83611861290058587,0.99940122503614404,SEKER
32218,653.59499999999991,222.75607138109643,184.4046839490122,1.2079740417151681,0.5609755664601539,32566,202.53698835589876,0.75443156539046952,0.98931400847509676,0.94774390215577242,0.90923217984659832,6.9140254324010315E-3,2.9148078301697361E-3,0.82670315686859697,0.9986359537012478,SEKER
32233,665.49299999999994,221.23368370102665,185.59237287243661,1.1920408165323013,0.54428950953692146,32710,202.5841312774732,0.77520442520442523,0.98541730357688784,0.91458401973657488,0.91570202099624076,6.8635771942117283E-3,2.976781623782729E-3,0.83851019125659998,0.99953837305617355,SEKER
32251,644.05099999999993,220.98096277681151,186.02778350127642,1.1878922525317046,0.53974714254391498,32514,202.64068830630666,0.76406064913527605,0.99191117672387275,0.97704042164460914,0.91700518343279946,6.8519104144619241E-3,2.988674382918363E-3,0.84089850644262221,0.99889682096867249,SEKER
32258,654.80799999999999,220.80403007890376,186.277755809551,1.1853483477901257,0.53691890750617977,32612,202.6626784439278,0.77580567580567583,0.98914509996320377,0.94540816383156812,0.9178395809691825,6.8449386223232616E-3,2.9965149595458053E-3,0.84242949639368458,0.99857241167992172,SEKER
32262,652.4190000000001,222.69865627134513,184.51299289254831,1.2069537910592256,0.55994151759753341,32563,202.67524316562645,0.78131357163615223,0.9907563799404232,0.95246264165208139,0.91008740941246935,6.9028162008351974E-3,2.9210466788225551E-3,0.82825909277109966,0.99967045199935356,SEKER
32279,646.55599999999993,218.18160379650391,188.55314177232728,1.157135870268087,0.50314372568759724,32623,202.72863454506449,0.79018359853121178,0.98945529227845386,0.97032594368756309,0.9291738213371451,6.7592429690047371E-3,3.1078903101509118E-3,0.86336399025827271,0.99902944222563461,SEKER
32323,649.59,217.37145737976911,189.59131904829272,1.1465264257399899,0.48914996706203917,32615,202.86675874690425,0.78484362859362855,0.99104706423424804,0.96259336762350223,0.93327229431266245,6.7249777984645332E-3,3.1470533899704547E-3,0.87099717533162124,0.99862127826259084,SEKER
32338,653.60200000000009,221.41134134396788,186.13627297921551,1.1895120590960326,0.54153090499086209,32672,202.91382505301527,0.78249086553584823,0.98977717923604314,0.95125351776898415,0.9164563288462434,6.8467852478189088E-3,2.9792954120347456E-3,0.83989220268233389,0.99906190343136547,SEKER
32355,657.16600000000005,221.27962100005709,186.36040993884194,1.1873746203535107,0.53917432775904983,32720,202.96715367247526,0.78379360465116277,0.98884474327628358,0.9414583159721267,0.91724286563389812,6.8391167053023366E-3,2.9861880101434788E-3,0.84133447455628529,0.99897920231658976,SEKER
32368,675.38499999999988,221.65806493745845,186.17622928517986,1.1905819866935239,0.54270193934294586,32806,203.00792492902275,0.75909943714821759,0.9866487837590685,0.89170850233853416,0.91586076503150071,6.848061818384159E-3,2.9721125583393915E-3,0.83880094092408597,0.99866129068579523,SEKER
32376,643.00900000000001,219.1300137300374,188.30042739205237,1.163725525029192,0.51145652067089098,32608,203.03301086361702,0.78430232558139534,0.99288518155053973,0.9840087314607846,0.92654131402441531,6.7682855735741723E-3,3.0769298396763102E-3,0.85847880659409015,0.99903369993014191,SEKER
32433,653.76,219.83669711195967,188.00923682406014,1.1692866841307579,0.51826140784729646,32775,203.21165851002627,0.76932017647896012,0.98956521739130432,0.95358694372498853,0.92437550772759969,6.7781795428100908E-3,3.0527170384480069E-3,0.85447007928665775,0.9991204856980419,SEKER
32465,653.85,225.20244941772523,183.69209456068597,1.2259779058881903,0.57850986752159739,32767,203.31188312498375,0.76503440475068341,0.99078341013824889,0.95426504345344243,0.90279605595169643,6.9367765106337666E-3,2.8424712305333013E-3,0.81504071864193872,0.99922191345424982,SEKER
32514,649.01199999999994,221.44548989725379,187.1344231774471,1.1833498409176797,0.53467364369227899,32843,203.46525638919064,0.78498309995171411,0.98998264470358976,0.9700068736506543,0.91880514922021839,6.8107735097882082E-3,2.9941246907159431E-3,0.84420290223358796,0.99898737006035976,SEKER
32518,651.65099999999995,221.26278537288943,187.2561106033458,1.1816051538183343,0.53269642666014905,32811,203.47777155182828,0.75891523525018667,0.99107006796501174,0.96228465111144812,0.9196204016365046,6.8043171588932109E-3,3.0019171437902117E-3,0.84570168310608596,0.999285467350991,SEKER
32518,655.13099999999997,220.82119919338587,187.66558650582684,1.1766739086525573,0.52701960454945873,32842,203.47777155182828,0.79403218323443947,0.99013458376469154,0.95208865535759513,0.92145940831356077,6.7907374129216394E-3,3.0199623917194977E-3,0.84908744116957757,0.99909903818880497,SEKER
32525,663.91399999999987,225.07785556031743,184.21473417385761,1.2218233062068431,0.57457925388149345,33000,203.49967123440558,0.76905797786815477,0.9856060606060606,0.92726424909581073,0.90413013189505342,6.9201492870197522E-3,2.8524562955168967E-3,0.81745129540056694,0.99878104440938742,SEKER
32578,657.57100000000003,227.03757399657496,182.84230572264613,1.2417124860641866,0.59281399771746957,32901,203.66540670516957,0.78192204301075274,0.9901826692197806,0.94677979096229348,0.89705595034345298,6.969045797672508E-3,2.7837562587593257E-3,0.80470937804659548,0.99921768237340336,SEKER
32581,649.58299999999997,224.42417789758497,184.92347131983024,1.2136056948089471,0.56660309111633345,32851,203.67478392529677,0.77206161137440754,0.9917810721134821,0.97029763458001583,0.90754385660818992,6.8881918264505375E-3,2.8824081757490789E-3,0.82363585166726705,0.99956916003221252,SEKER
32615,664.78899999999987,218.14674628894099,191.00227698353001,1.1421159461243053,0.48309517204946983,33016,203.78102892943036,0.80856285792200711,0.98785437363702444,0.92738399699324514,0.93414654307755363,6.6885404350434151E-3,3.1417466709294196E-3,0.8726297639437437,0.99664436846283788,SEKER
32622,657.00900000000001,235.2708697635185,177.15818953259333,1.3280270609236142,0.65802428786709177,32902,203.8028960254257,0.77931199235547066,0.99148987903470909,0.94968113253042963,0.86624789643646616,7.2120308308355864E-3,2.5049906509595331E-3,0.75038541808060277,0.99653214133352008,SEKER
32698,653.04899999999986,225.0141906394872,185.14372426394101,1.2153487326349059,0.56831785185758577,32994,204.04015936513662,0.76768483084074846,0.99102867187973576,0.96347292751441571,0.90678796206255852,6.8815888017458929E-3,2.8700632353279971E-3,0.82226440814156809,0.99933800632564573,SEKER
32705,654.45399999999995,223.87586750160165,186.14992979684183,1.20266425964239,0.55554383284845121,33021,204.0619986929548,0.7794699461366128,0.99043033221283427,0.95954592320647281,0.91149618299745905,6.845310120825612E-3,2.9146895796483942E-3,0.83082529161893759,0.9992038842370623,SEKER
32713,660.04300000000001,215.4163207859024,193.48646209699407,1.1133405327237571,0.43959156012849337,33020,204.08695506308428,0.79951608172841915,0.99070260448213199,0.94359532068967289,0.94740711529430433,6.5850371652218503E-3,3.2725369697307635E-3,0.89758024211027509,0.99931246491337244,SEKER
32729,656.67900000000009,214.2657206920077,194.79382504459102,1.0999615652239454,0.4165284657127013,33066,204.13685865036018,0.76915303628501597,0.98980826226335206,0.95375393722631174,0.95272756645843937,6.5466626139511659E-3,3.3271673697127442E-3,0.90768981588982034,0.99842391062400138,SEKER
32774,660.61399999999992,222.87005130115929,187.47924765315082,1.1887718459030934,0.54071740250864597,33120,204.27714712896844,0.79015381648102612,0.98955314009661832,0.94372132111915474,0.91657513396868795,6.8002090468407671E-3,2.9605630209838547E-3,0.84010997620971839,0.99869908718043088,SEKER
32775,649.80700000000002,220.02509946298019,189.80940378102122,1.1591896664762624,0.50576448761018944,33062,204.28026355645557,0.77263083451202264,0.9913193394229024,0.97540234082881416,0.92844072814895495,6.7131990682831487E-3,3.0769895577122241E-3,0.86200218568576181,0.99922402612688754,SEKER
32795,651.03,225.21025208572854,185.60023120276543,1.2134157949387991,0.56641551102187293,33091,204.34258212518913,0.77599261748142534,0.99105496962920436,0.97233405313978216,0.90734138536199527,6.8672130533840078E-3,2.8710659269699647E-3,0.82326838959062476,0.99896686740309304,SEKER
32796,654.82399999999996,223.14536868852807,187.41926211421313,1.1906213169943198,0.5427448780805344,33111,204.34569755474274,0.80082045271408686,0.9904865452568633,0.96112874247296576,0.91575146172974631,6.8040422212625948E-3,2.9515982546434874E-3,0.83860073966016713,0.99845591708659875,SEKER
32799,653.72899999999993,219.9055494139476,190.11233960212837,1.1567137087164945,0.50260159336464716,33087,204.3550435584319,0.74617799617799618,0.99129567503853477,0.96443944550200944,0.9292855232759788,6.7046418919463275E-3,3.0842674851224504E-3,0.86357158377030974,0.9989050894051319,SEKER
32829,658.101,221.59949999341745,189.00262754141565,1.1724678269081679,0.52207126255297953,33154,204.44848009733568,0.78978516611735272,0.99019726126560903,0.95253823322527365,0.92260352619662389,6.7501142280732718E-3,3.0168333857138923E-3,0.85119726655044448,0.99800140938257231,SEKER
32836,669.18999999999994,218.40600376102276,191.75877277464323,1.1389622524216694,0.47867489616986181,33225,204.47027581270538,0.80291471048513297,0.98829194883370952,0.92142761969894804,0.93619347587365009,6.6514192886168461E-3,3.1517846019845875E-3,0.87645822426838627,0.99825283326621805,SEKER
32849,664.10500000000002,230.72230757754019,181.74368550168089,1.2694928406489607,0.61603837788225446,33245,204.51074740708705,0.74656818181818185,0.98808843435103022,0.93596264733758416,0.88639347254428758,7.0237239361179999E-3,2.674566454109165E-3,0.78569338816912071,0.99743213122592345,SEKER
32870,655.51200000000006,220.35816291977068,190.02065976690054,1.159653709181335,0.50635283368870998,33198,204.57610768475578,0.78124257261016306,0.99011988674016504,0.96127638902511814,0.92837998363255136,6.7039295077508569E-3,3.0719367875349387E-3,0.86188939400957643,0.99949323266725831,SEKER
32885,659.72799999999995,227.06740366374652,184.55969324643877,1.2303195766615633,0.58254709451274889,33225,204.62278081537212,0.78566991590214064,0.98976674191121139,0.94946263193647507,0.90115435995555049,6.9048929196821197E-3,2.8088817971270896E-3,0.81207918046689798,0.99911691352770327,SEKER
32920,671.61199999999997,219.09313383325087,191.46221248065567,1.1443152724216372,0.48613262924648254,33376,204.73164340834455,0.77797471345858438,0.98633748801534038,0.91713400443603788,0.93445029438559823,6.6553199827840484E-3,3.1302103588433301E-3,0.87319735267733134,0.99921306650681296,SEKER
32925,656.64599999999996,225.12817021691257,186.46152827800609,1.2073706157833062,0.56036452690809901,33252,204.74719048232441,0.76868302477062078,0.99016600505232766,0.95956200118969215,0.90946943816515302,6.837605777279045E-3,2.88560086194828E-3,0.82713465895643912,0.99865808251995081,SEKER
32934,668.19699999999989,221.40873083037212,189.6018110515005,1.1677564133089007,0.51640750450162554,33401,204.77517224094294,0.77670864581859345,0.98601838268315323,0.92692650820813294,0.92487397164941676,6.7228010818719897E-3,3.0343121339751196E-3,0.85539186343456619,0.99888933441796612,SEKER
32947,668.23100000000011,209.69329272252926,200.24959931265079,1.0471596120156725,0.29672086108135076,33336,204.81558358774706,0.76531939605110333,0.98833093352531798,0.9271980328421906,0.97673884046812842,6.3645640793556094E-3,3.5732405847105544E-3,0.95401876247902406,0.99900991717320686,SEKER
32951,688.25999999999988,226.64904622747102,185.5215754596959,1.2216856485067418,0.57444786808748982,33524,204.82801624428319,0.77080165617909191,0.98290776756950249,0.87412472147647924,0.90372326578737217,6.8783662476850785E-3,2.8301334321693835E-3,0.81671574112539347,0.99776989984244047,SEKER
32988,676.79700000000003,224.75170993516784,187.17729445701804,1.2007423795025423,0.55354674093480227,33461,204.94298256276926,0.7666992051317808,0.98586414034248826,0.90500087684460406,0.91186395254517694,6.8131353805980311E-3,2.905674567503444E-3,0.83149586795131281,0.99841232703039084,SEKER
33006,669.76900000000001,223.52774913974577,188.2429412080096,1.187442927237023,0.53924999432643284,33458,204.99888881047326,0.7570183486238532,0.98649052543487359,0.92459741377490789,0.91710711354370333,6.7723368217822745E-3,2.9552794956776616E-3,0.84108545771246324,0.99874097796257888,SEKER
33010,665.85,224.97125920643225,186.89009149431871,1.2037623686072794,0.55667742423056621,33374,205.01131035069193,0.79158773170907171,0.98909330616647695,0.93562664270488782,0.91127778309928387,6.8152456590861027E-3,2.8991080835029199E-3,0.83042719797034537,0.99963701078468903,SEKER
33013,652.68399999999997,223.78185388039773,188.02914232970517,1.1901445228527445,0.54222382295702021,33289,205.02062601197451,0.78978468899521526,0.99170897293400218,0.97384294641152136,0.91616287226554871,6.7785979426407093E-3,2.9458483762575725E-3,0.83935440851786036,0.99895305202983653,SEKER
33019,655.70300000000009,224.45021141449706,187.50262716286304,1.1970510216880412,0.54966331800229806,33340,205.03925606480902,0.76432870370370365,0.99037192561487708,0.96507138553110849,0.91351776758257797,6.7976077838364903E-3,2.9201412543040412E-3,0.83451471168905722,0.99895668824108719,SEKER
33051,663.07100000000003,218.95137138102254,192.47394174678976,1.1375637106713661,0.47668967548711777,33423,205.13858777188133,0.77792684649060873,0.98886993986177185,0.94465755019904785,0.93691392055679801,6.6246519433911999E-3,3.148774756485534E-3,0.87780769453311003,0.99856217824896187,SEKER
33058,655.51099999999997,224.44587881023983,187.87816118972441,1.1946352752707026,0.54708728343819746,33320,205.16031017196042,0.79927466150870408,0.99213685474189672,0.9667773600396955,0.9140747482622098,6.7894572814519881E-3,2.923759654856159E-3,0.83553264541062222,0.99815677184777685,SEKER
33062,667.96600000000001,222.03914355777496,189.78134116275433,1.1699735189844438,0.51908899036494893,33439,205.17272193942824,0.77866227037211488,0.98872573940608277,0.93117277817370425,0.92403852155033173,6.715841254545247E-3,3.0202332956252272E-3,0.85384718930892323,0.99897860075073752,SEKER
33078,659.4559999999999,235.560077511721,178.9312327601165,1.3164838462132755,0.65039153094083146,33333,205.22236150271175,0.78772147075633459,0.99234992349923501,0.95582296067711692,0.87121028176983972,7.1213518807582386E-3,2.5306621944067853E-3,0.75900735506148365,0.99922092209550739,SEKER
33078,652.21399999999994,221.3869025189035,190.35481212557195,1.1630223583360766,0.51058261844945829,33327,205.22236150271175,0.77241733607322993,0.9925285804302818,0.97716718277425807,0.92698510692243186,6.6928744941926206E-3,3.0484808478703335E-3,0.85930138845599269,0.9993867273235536,SEKER
33089,663.91499999999996,217.33582212672766,194.20704885110243,1.1190933769523368,0.44890301945882821,33466,205.25648173868174,0.77441022280471816,0.98873483535528595,0.94334063982054162,0.9444208494032682,6.5682197143077051E-3,3.2232181461730154E-3,0.8919307407875906,0.99815378471558414,SEKER
33090,653.80899999999997,228.40667503614446,184.68855478812691,1.2367126663488737,0.58836528236685393,33352,205.2595832970693,0.76935596372936521,0.99214439913648356,0.97275806924426733,0.8986584269684228,6.9025891518931541E-3,2.77696490977925E-3,0.80758696836136012,0.99875303295078111,SEKER
